fsa,prior_complaint_count,complaint_diversity,dominant_type_share,type__Boulevard Plow Damage,type__Catch Basin - Blocked / Flooding,type__Clean up Illegal Dumping on City Road Allowance,type__Driveway Blocked By Plowed Snowbank,type__Icy Sidewalk Needs Salting,type__Illegal Snow Dumping & Failure to Clear Snow or Ice on Public Sidewalk,type__Injured - Wildlife,type__Outcome of Service - Complaint - Road Operations,type__Pick up Dead Wildlife,type__Property Standards and Maintenance Violations,type__Res / Garbage / Not Picked Up,type__Res / Organic Green Bin / Not Picked Up,type__Residential Bin Body or Handle Damaged,type__Residential Bin Lid Damaged,type__Road Plowing Request,type__Road Pothole / Road Damage,type__Sewer Service Line-Blocked,type__Sidewalk Snow Clearing Required,type__Snow Removal - Sightline Problem,type__Traffic Signal Repair,type__other,dept__311,"dept__Environment, Climate & Forestry",dept__Municipal Licensing & Standards,dept__Parks and Recreation,dept__Solid Waste Management Services,"dept__Solid Waste Management Services,Transfer",dept__Toronto Water,dept__Transportation Services,unit__Business Licensing Enforcement,unit__Business Operations Management,unit__Bylaw Enforcement,unit__Collections,unit__Collections and Litter Operations,unit__Disposal & Operations,unit__District Ops,unit__Forestry Operations,unit__Forestry and Natural Environment Management,unit__Investigation Services,unit__Licensing Team,unit__Litter Operations,unit__Operations,unit__Parks,unit__Parks Enforcement,unit__Right of Way (ROW),unit__Road Operations,unit__TMC,unit__Toronto Animal Services,unit__Traffic Management,unit__Traffic Ops,unit__Traffic Safety,unit__Tree Protection and Plan Review,unit__Waste Enforcement,hour__night,hour__morning,hour__afternoon,hour__evening,weekend_share,ward_Beaches-East York (19),ward_Davenport (09),ward_Don Valley East (16),ward_Don Valley North (17),ward_Don Valley West (15),ward_Eglinton-Lawrence (08),ward_Etobicoke Centre (02),ward_Etobicoke North (01),ward_Etobicoke-Lakeshore (03),ward_Humber River-Black Creek (07),ward_Parkdale-High Park (04),ward_Scarborough Centre (21),ward_Scarborough North (23),ward_Scarborough Southwest (20),ward_Scarborough-Agincourt (22),ward_Scarborough-Guildwood (24),ward_Scarborough-Rouge Park (25),ward_Spadina-Fort York (10),ward_Toronto Centre (13),ward_Toronto-Danforth (14),ward_Toronto-St. Paul's (12),ward_University-Rosedale (11),ward_Willowdale (18),ward_York Centre (06),ward_York South-Weston (05),high_workload_area,april_volume
M3N,815,147,0.08711656441717791,0.0098159509202454,0.001226993865030675,0.001226993865030675,0.06625766871165645,0.0098159509202454,0.0036809815950920245,0.024539877300613498,0.00245398773006135,0.011042944785276074,0.08711656441717791,0.020858895705521473,0.006134969325153374,0.023312883435582823,0.04294478527607362,0.029447852760736196,0.05766871165644172,0.0098159509202454,0.014723926380368098,0.0036809815950920245,0.0,0.5742331288343558,0.008588957055214725,0.033128834355828224,0.26380368098159507,0.006134969325153374,0.2920245398773006,0.0,0.08834355828220859,0.3079754601226994,0.00245398773006135,0.0,0.03067484662576687,0.2920245398773006,0.0,0.0,0.08834355828220859,0.029447852760736196,0.0,0.14355828220858896,0.0,0.0,0.008588957055214725,0.006134969325153374,0.0036809815950920245,0.01717791411042945,0.28588957055214725,0.00245398773006135,0.06748466257668712,0.0,0.00245398773006135,0.0,0.0036809815950920245,0.015950920245398775,0.03803680981595092,0.3398773006134969,0.4306748466257669,0.19141104294478528,0.150920245398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,233
M4A,515,135,0.0970873786407767,0.03495145631067961,0.003883495145631068,0.003883495145631068,0.0970873786407767,0.005825242718446602,0.007766990291262136,0.013592233009708738,0.007766990291262136,0.007766990291262136,0.04271844660194175,0.013592233009708738,0.04854368932038835,0.013592233009708738,0.02330097087378641,0.03300970873786408,0.05436893203883495,0.015533980582524271,0.040776699029126215,0.001941747572815534,0.0,0.5300970873786408,0.0,0.02330097087378641,0.21553398058252426,0.007766990291262136,0.287378640776699,0.0,0.08349514563106795,0.3825242718446602,0.0,0.007766990291262136,0.02330097087378641,0.287378640776699,0.0,0.0,0.07572815533980583,0.021359223300970873,0.0,0.09902912621359224,0.0,0.0,0.0,0.007766990291262136,0.003883495145631068,0.02524271844660194,0.35145631067961164,0.001941747572815534,0.07766990291262135,0.0,0.003883495145631068,0.0,0.001941747572815534,0.011650485436893204,0.027184466019417475,0.3320388349514563,0.44271844660194176,0.19805825242718447,0.1378640776699029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144
M4B,1273,167,0.14139827179890024,0.02199528672427337,0.01021209740769835,0.009426551453260016,0.04556166535742341,0.0054988216810683424,0.014925373134328358,0.00864100549882168,0.01728201099764336,0.0015710919088766694,0.05263157894736842,0.031421838177533384,0.029850746268656716,0.010997643362136685,0.031421838177533384,0.14139827179890024,0.032992930086410056,0.018067556952081697,0.05970149253731343,0.021209740769835034,0.0,0.4351924587588374,0.006284367635506678,0.028279654359780047,0.13825608798114689,0.003142183817753339,0.25687352710133543,0.0,0.09662215239591516,0.47054202670856243,0.004713275726630008,0.003927729772191673,0.02513747054202671,0.25687352710133543,0.0,0.0,0.09269442262372349,0.02199528672427337,0.0,0.08091123330714847,0.0,0.0,0.006284367635506678,0.003142183817753339,0.0,0.022780832678711706,0.4430479183032207,0.002356637863315004,0.02356637863315004,0.0,0.002356637863315004,0.0,0.006284367635506678,0.003927729772191673,0.029065200314218383,0.3495679497250589,0.44069128043990574,0.18067556952081698,0.16025137470542028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326
M4C,2685,231,0.14562383612662944,0.008938547486033519,0.0111731843575419,0.00558659217877095,0.04283054003724395,0.01080074487895717,0.015270018621973929,0.00931098696461825,0.01675977653631285,0.00633147113594041,0.030540037243947857,0.0335195530726257,0.02495344506517691,0.00633147113594041,0.02271880819366853,0.14562383612662944,0.036126629422718805,0.013407821229050279,0.055865921787709494,0.012290502793296089,0.0,0.49162011173184356,0.017504655493482308,0.02346368715083799,0.11322160148975792,0.004469273743016759,0.2819366852886406,0.0,0.0696461824953445,0.4897579143389199,0.0014897579143389199,0.00484171322160149,0.01638733705772812,0.2808193668528864,0.0007448789571694599,0.0,0.0659217877094972,0.017877094972067038,0.0007448789571694599,0.05288640595903166,0.0,0.00037243947858472997,0.017504655493482308,0.004469273743016759,0.0011173184357541898,0.035381750465549346,0.4424581005586592,0.004469273743016759,0.030167597765363128,0.0011173184357541898,0.0052141527001862194,0.0,0.00484171322160149,0.0111731843575419,0.0223463687150838,0.3407821229050279,0.4402234636871508,0.19664804469273742,0.22681564245810057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,646
M4E,1847,210,0.13860314022739578,0.005955603681645912,0.012994044396318355,0.007038440714672442,0.01949106659447753,0.004872766648619383,0.018949648077964266,0.009745533297238766,0.01136978884677856,0.006497022198159177,0.02165674066053059,0.03952355170546833,0.024363833243096916,0.009745533297238766,0.018949648077964266,0.13860314022739578,0.028695181375203032,0.018949648077964266,0.06930157011369789,0.01245262587980509,0.0,0.5208446128857607,0.007579859231185706,0.035733622089875475,0.092041147807255,0.007579859231185706,0.3492149431510558,0.0,0.06497022198159177,0.4428803465078506,0.0,0.002165674066053059,0.012994044396318355,0.3492149431510558,0.0,0.0,0.06280454791553872,0.028695181375203032,0.0005414185165132648,0.04114780725500812,0.0,0.0,0.007579859231185706,0.007579859231185706,0.0010828370330265296,0.03519220357336221,0.3871142393069843,0.01028695181375203,0.03140227395776936,0.0016242555495397943,0.008662696264212236,0.0,0.006497022198159177,0.005414185165132647,0.02165674066053059,0.33730373578776396,0.44558743909041687,0.1954520844612886,0.1353546291283162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465
M4G,1039,180,0.08854667949951876,0.026948989412897015,0.005774783445620789,0.004812319538017324,0.04523580365736285,0.007699711260827719,0.006737247353224254,0.005774783445620789,0.010587102983638113,0.014436958614051972,0.013474494706448507,0.06641000962463908,0.021174205967276226,0.007699711260827719,0.03368623676612127,0.04716073147256978,0.08854667949951876,0.016361886429258902,0.05101058710298364,0.006737247353224254,0.0,0.519730510105871,0.006737247353224254,0.03946102021174206,0.07218479307025986,0.010587102983638113,0.36573628488931664,0.0,0.09817131857555342,0.40712223291626565,0.0009624639076034649,0.0028873917228103944,0.006737247353224254,0.3647738209817132,0.0,0.0,0.09624639076034648,0.030798845043310877,0.0009624639076034649,0.03176130895091434,0.0,0.0009624639076034649,0.006737247353224254,0.010587102983638113,0.0009624639076034649,0.019249278152069296,0.37439846005774785,0.008662175168431183,0.02791145332050048,0.0,0.0038498556304138597,0.0,0.007699711260827719,0.0038498556304138597,0.02213666987487969,0.3782483156881617,0.42348411934552455,0.17613089509143406,0.15495668912415783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,377
M4H,251,69,0.23107569721115537,0.0,0.0,0.0,0.0,0.0199203187250996,0.00398406374501992,0.01195219123505976,0.00796812749003984,0.00398406374501992,0.23107569721115537,0.00796812749003984,0.0,0.0,0.0,0.035856573705179286,0.11155378486055777,0.00398406374501992,0.08366533864541832,0.00398406374501992,0.0,0.47410358565737054,0.0,0.0,0.5059760956175299,0.00796812749003984,0.06374501992031872,0.0,0.05179282868525897,0.3705179282868526,0.0199203187250996,0.00796812749003984,0.06374501992031872,0.06374501992031872,0.0,0.0,0.043824701195219126,0.0,0.0,0.3705179282868526,0.0,0.0,0.0,0.00796812749003984,0.0,0.01593625498007968,0.3386454183266932,0.00796812749003984,0.04780876494023904,0.00398406374501992,0.00398406374501992,0.0,0.0,0.00398406374501992,0.035856573705179286,0.32270916334661354,0.41832669322709165,0.22310756972111553,0.16733067729083664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74
M4J,2845,227,0.11915641476274165,0.009138840070298769,0.00984182776801406,0.00421792618629174,0.03796133567662566,0.007381370826010545,0.01054481546572935,0.007381370826010545,0.012302284710017574,0.00632688927943761,0.02530755711775044,0.043233743409490336,0.023550087873462213,0.009138840070298769,0.02741652021089631,0.11915641476274165,0.02601054481546573,0.025659050966608084,0.05869947275922671,0.01335676625659051,0.0,0.5233743409490333,0.013005272407732865,0.0210896309314587,0.16906854130052723,0.00210896309314587,0.3012302284710018,0.0,0.0843585237258348,0.40913884007029877,0.00140597539543058,0.003163444639718805,0.014059753954305799,0.3008787346221441,0.000351493848857645,0.0,0.08119507908611599,0.019332161687170474,0.000351493848857645,0.04674868189806678,0.0,0.0,0.013005272407732865,0.00210896309314587,0.00140597539543058,0.02530755711775044,0.37434094903339193,0.00421792618629174,0.1015817223198594,0.0,0.005272407732864675,0.0,0.00140597539543058,0.003866432337434095,0.0383128295254833,0.3339191564147627,0.4281195079086116,0.19964850615114235,0.19718804920913885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,700
M4K,1761,219,0.07950028392958547,0.0073821692220329355,0.010789324247586598,0.011357183418512209,0.027825099375354913,0.005110732538330494,0.015332197614991482,0.005110732538330494,0.01249290176036343,0.0068143100511073255,0.03520726859738785,0.034071550255536626,0.022714366837024418,0.009085746734809767,0.027257240204429302,0.06984667802385008,0.05394662123793299,0.022146507666098807,0.07950028392958547,0.0073821692220329355,0.0,0.5366269165247018,0.01249290176036343,0.03180011357183418,0.1465076660988075,0.0028392958546280523,0.27995457126632595,0.0,0.0919931856899489,0.434412265758092,0.002271436683702442,0.003975014196479273,0.027257240204429302,0.2788188529244747,0.0,0.0,0.08801817149346962,0.018171493469619535,0.001135718341851221,0.06587166382737081,0.0,0.001135718341851221,0.01249290176036343,0.0028392958546280523,0.0028392958546280523,0.04145371947756956,0.3685406019307212,0.016467915956842702,0.03691084611016468,0.001135718341851221,0.0068143100511073255,0.0,0.01249290176036343,0.011357183418512209,0.022146507666098807,0.3696763202725724,0.42135150482680295,0.18682566723452584,0.15388983532084044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,551
M4L,2007,211,0.09616342800199303,0.0029895366218236174,0.0064773293472845045,0.0064773293472845045,0.015445939212755356,0.005480817140009965,0.008968609865470852,0.02192326856003986,0.008470353761833582,0.014449427005480818,0.03487792725460887,0.036372695565520675,0.03288490284005979,0.009965122072745391,0.02142501245640259,0.09616342800199303,0.025909317389138018,0.01943198804185351,0.06776283009466866,0.008968609865470852,0.0,0.5555555555555556,0.01096163428001993,0.039860488290981565,0.1439960139511709,0.007473841554559043,0.3403089187842551,0.0,0.09865470852017937,0.35874439461883406,0.0014947683109118087,0.002491280518186348,0.018435475834578975,0.33831589436970605,0.001993024414549078,0.0,0.0966616841056303,0.03188839063278525,0.0004982561036372695,0.06178375685102142,0.0004982561036372695,0.0,0.01096163428001993,0.007473841554559043,0.002491280518186348,0.03139013452914798,0.3153961136023916,0.004982561036372696,0.052316890881913304,0.0004982561036372695,0.005979073243647235,0.0,0.007473841554559043,0.006975585450921774,0.01943198804185351,0.3418036870951669,0.4479322371699053,0.19083208769307425,0.17189835575485798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,653
M4M,1480,208,0.08648648648648649,0.00472972972972973,0.010810810810810811,0.006081081081081081,0.007432432432432433,0.002027027027027027,0.01756756756756757,0.013513513513513514,0.008783783783783784,0.012162162162162163,0.026351351351351353,0.0445945945945946,0.025675675675675677,0.006756756756756757,0.022972972972972974,0.08648648648648649,0.057432432432432436,0.02364864864864865,0.038513513513513516,0.006081081081081081,0.0,0.5783783783783784,0.012837837837837839,0.015540540540540541,0.16891891891891891,0.006756756756756757,0.31756756756756754,0.0,0.10878378378378378,0.3695945945945946,0.00472972972972973,0.002702702702702703,0.02972972972972973,0.31486486486486487,0.0006756756756756757,0.0,0.10608108108108108,0.014864864864864866,0.0,0.0722972972972973,0.0,0.002027027027027027,0.012837837837837839,0.006756756756756757,0.0013513513513513514,0.032432432432432434,0.31756756756756754,0.013513513513513514,0.04864864864864865,0.0006756756756756757,0.005405405405405406,0.0,0.0006756756756756757,0.012162162162162163,0.025,0.3290540540540541,0.44391891891891894,0.20202702702702702,0.17094594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,443
M4N,840,166,0.09047619047619047,0.02142857142857143,0.009523809523809525,0.002380952380952381,0.06547619047619048,0.010714285714285714,0.0035714285714285713,0.008333333333333333,0.02261904761904762,0.005952380952380952,0.014285714285714285,0.04523809523809524,0.02023809523809524,0.010714285714285714,0.030952380952380953,0.05,0.09047619047619047,0.011904761904761904,0.07261904761904762,0.013095238095238096,0.0,0.49047619047619045,0.016666666666666666,0.02738095238095238,0.08333333333333333,0.002380952380952381,0.3,0.0,0.1,0.47023809523809523,0.0,0.007142857142857143,0.02261904761904762,0.3,0.0,0.0,0.09285714285714286,0.01904761904761905,0.002380952380952381,0.02857142857142857,0.0,0.0,0.016666666666666666,0.002380952380952381,0.0,0.015476190476190477,0.44285714285714284,0.005952380952380952,0.02619047619047619,0.0,0.004761904761904762,0.0011904761904761906,0.005952380952380952,0.005952380952380952,0.02738095238095238,0.3404761904761905,0.4595238095238095,0.17261904761904762,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,281
M4P,743,156,0.11574697173620457,0.004037685060565276,0.004037685060565276,0.004037685060565276,0.03095558546433378,0.018842530282637954,0.02288021534320323,0.012113055181695828,0.013458950201884253,0.012113055181695828,0.04172274562584118,0.02557200538358008,0.009421265141318977,0.0026917900403768506,0.013458950201884253,0.034993270524899055,0.11574697173620457,0.010767160161507403,0.10901749663526245,0.0026917900403768506,0.0,0.5114401076716016,0.009421265141318977,0.014804845222072678,0.20995962314939434,0.0013458950201884253,0.2395693135935397,0.0,0.09152086137281291,0.43337819650067294,0.005383580080753701,0.0026917900403768506,0.06460296096904442,0.23822341857335128,0.0,0.0,0.08882907133243607,0.012113055181695828,0.0,0.06729475100942127,0.0,0.0013458950201884253,0.009421265141318977,0.0013458950201884253,0.0013458950201884253,0.03230148048452221,0.39300134589502017,0.0026917900403768506,0.06460296096904442,0.0,0.005383580080753701,0.0,0.0026917900403768506,0.006729475100942127,0.040376850605652756,0.3405114401076716,0.4266487213997308,0.19246298788694483,0.17227456258411844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207
M4R,711,138,0.10689170182841069,0.008438818565400843,0.011251758087201125,0.004219409282700422,0.04219409282700422,0.007032348804500703,0.02109704641350211,0.004219409282700422,0.01969057665260197,0.0,0.02250351617440225,0.02531645569620253,0.02109704641350211,0.014064697609001406,0.01828410689170183,0.10548523206751055,0.04360056258790436,0.01828410689170183,0.10689170182841069,0.012658227848101266,0.0014064697609001407,0.49226441631504925,0.011251758087201125,0.029535864978902954,0.08157524613220815,0.012658227848101266,0.29535864978902954,0.0,0.08438818565400844,0.48523206751054854,0.0,0.007032348804500703,0.011251758087201125,0.29535864978902954,0.0,0.0,0.07735583684950774,0.02250351617440225,0.0,0.0379746835443038,0.0,0.0,0.011251758087201125,0.012658227848101266,0.005625879043600563,0.02812939521800281,0.44585091420534456,0.009845288326300985,0.02250351617440225,0.0,0.0014064697609001407,0.0,0.007032348804500703,0.004219409282700422,0.026722925457102673,0.3853727144866385,0.3980309423347398,0.189873417721519,0.15330520393811534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,181
M4S,1381,189,0.11440984793627806,0.005068790731354091,0.00941346850108617,0.000724112961622013,0.03765387400434468,0.018102824040550327,0.01882693700217234,0.005792903692976104,0.010137581462708182,0.003620564808110065,0.03837798696596669,0.05213613323678494,0.0333091962346126,0.012309920347574221,0.028240405503258507,0.056480811006517015,0.07241129616220131,0.010137581462708182,0.11440984793627806,0.010137581462708182,0.0,0.46270818247646633,0.00724112961622013,0.018102824040550327,0.12020275162925416,0.005792903692976104,0.3287472845763939,0.0,0.07675597393193338,0.44315713251267197,0.002172338884866039,0.004344677769732078,0.024619840695148443,0.3287472845763939,0.0,0.0,0.07241129616220131,0.013034033309196235,0.000724112961622013,0.06299782766111513,0.0,0.0,0.00724112961622013,0.005792903692976104,0.002172338884866039,0.0333091962346126,0.39608979000724115,0.00724112961622013,0.026792179580014484,0.0,0.005792903692976104,0.000724112961622013,0.004344677769732078,0.001448225923244026,0.02389572773352643,0.3714699493120927,0.4395365677045619,0.16509775524981898,0.1498913830557567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,337
M4T,485,141,0.06804123711340206,0.008247422680412371,0.010309278350515464,0.006185567010309278,0.026804123711340205,0.012371134020618556,0.018556701030927835,0.01443298969072165,0.012371134020618556,0.004123711340206186,0.04742268041237113,0.03711340206185567,0.012371134020618556,0.0288659793814433,0.03711340206185567,0.05567010309278351,0.06804123711340206,0.006185567010309278,0.061855670103092786,0.002061855670103093,0.0,0.5298969072164949,0.01443298969072165,0.03917525773195876,0.10927835051546392,0.004123711340206186,0.31752577319587627,0.0,0.07628865979381444,0.43917525773195876,0.0,0.006185567010309278,0.01443298969072165,0.31752577319587627,0.0,0.0,0.07010309278350516,0.0288659793814433,0.0,0.06391752577319587,0.0,0.0,0.01443298969072165,0.004123711340206186,0.0,0.03711340206185567,0.37731958762886597,0.016494845360824743,0.0288659793814433,0.004123711340206186,0.004123711340206186,0.0,0.010309278350515464,0.002061855670103093,0.012371134020618556,0.3917525773195876,0.4515463917525773,0.14432989690721648,0.1463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,174
M4V,999,142,0.0990990990990991,0.004004004004004004,0.008008008008008008,0.005005005005005005,0.03203203203203203,0.009009009009009009,0.011011011011011011,0.005005005005005005,0.009009009009009009,0.006006006006006006,0.02002002002002002,0.042042042042042045,0.009009009009009009,0.022022022022022022,0.04904904904904905,0.06406406406406406,0.07607607607607608,0.006006006006006006,0.0990990990990991,0.012012012012012012,0.0,0.5115115115115115,0.004004004004004004,0.026026026026026026,0.062062062062062065,0.001001001001001001,0.4014014014014014,0.0,0.08408408408408409,0.4214214214214214,0.001001001001001001,0.001001001001001001,0.015015015015015015,0.4014014014014014,0.0,0.0,0.08308308308308308,0.022022022022022022,0.0,0.026026026026026026,0.0,0.0,0.004004004004004004,0.001001001001001001,0.0,0.023023023023023025,0.3863863863863864,0.009009009009009009,0.01901901901901902,0.001001001001001001,0.002002002002002002,0.0,0.004004004004004004,0.001001001001001001,0.02702702702702703,0.3843843843843844,0.4174174174174174,0.17117117117117117,0.13713713713713713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,316
M4W,691,166,0.06222865412445731,0.011577424023154847,0.010130246020260492,0.001447178002894356,0.02604920405209841,0.004341534008683068,0.004341534008683068,0.01881331403762663,0.01881331403762663,0.01447178002894356,0.0361794500723589,0.020260492040520984,0.013024602026049204,0.01447178002894356,0.020260492040520984,0.059334298118668596,0.030390738060781478,0.013024602026049204,0.06222865412445731,0.011577424023154847,0.0,0.6092619392185239,0.004341534008683068,0.02894356005788712,0.170767004341534,0.020260492040520984,0.29088277858176553,0.0,0.1085383502170767,0.37626628075253254,0.001447178002894356,0.002894356005788712,0.02894356005788712,0.2865412445730825,0.001447178002894356,0.0,0.10564399421128799,0.023154848046309694,0.0,0.056439942112879886,0.0,0.002894356005788712,0.004341534008683068,0.020260492040520984,0.002894356005788712,0.015918958031837915,0.35021707670043417,0.008683068017366137,0.0694645441389291,0.0,0.001447178002894356,0.0,0.005788712011577424,0.011577424023154847,0.02894356005788712,0.3950795947901592,0.45875542691751087,0.11722141823444283,0.14327062228654125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,252
M4X,544,131,0.125,0.0,0.001838235294117647,0.027573529411764705,0.003676470588235294,0.0055147058823529415,0.007352941176470588,0.02022058823529412,0.009191176470588236,0.0055147058823529415,0.125,0.03308823529411765,0.0055147058823529415,0.001838235294117647,0.001838235294117647,0.05698529411764706,0.02389705882352941,0.011029411764705883,0.08639705882352941,0.0055147058823529415,0.0,0.5680147058823529,0.003676470588235294,0.022058823529411766,0.30330882352941174,0.0,0.28860294117647056,0.0,0.051470588235294115,0.33088235294117646,0.0,0.003676470588235294,0.04411764705882353,0.28308823529411764,0.0,0.0,0.04779411764705882,0.022058823529411766,0.0,0.17095588235294118,0.0,0.0055147058823529415,0.003676470588235294,0.0,0.02022058823529412,0.014705882352941176,0.30514705882352944,0.003676470588235294,0.0661764705882353,0.0,0.007352941176470588,0.0,0.0,0.001838235294117647,0.02389705882352941,0.35661764705882354,0.45588235294117646,0.1636029411764706,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,152
M4Y,758,163,0.11477572559366754,0.0,0.009234828496042216,0.010554089709762533,0.002638522427440633,0.00395778364116095,0.021108179419525065,0.023746701846965697,0.009234828496042216,0.00395778364116095,0.11477572559366754,0.00395778364116095,0.0,0.0013192612137203166,0.0,0.01978891820580475,0.022427440633245383,0.009234828496042216,0.079155672823219,0.0013192612137203166,0.0,0.6635883905013192,0.0013192612137203166,0.00395778364116095,0.3997361477572559,0.017150395778364115,0.23746701846965698,0.0,0.04221635883905013,0.29815303430079154,0.006596306068601583,0.0,0.09366754617414248,0.22955145118733508,0.0013192612137203166,0.0,0.04353562005277045,0.0013192612137203166,0.0,0.20184696569920843,0.0,0.006596306068601583,0.0013192612137203166,0.017150395778364115,0.0158311345646438,0.027704485488126648,0.25065963060686014,0.0158311345646438,0.06596306068601583,0.0013192612137203166,0.0013192612137203166,0.0,0.002638522427440633,0.0158311345646438,0.05804749340369393,0.32849604221635886,0.4551451187335092,0.158311345646438,0.20184696569920843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349
M5A,1558,240,0.07060333761232349,0.005776636713735558,0.003209242618741977,0.021822849807445442,0.008985879332477536,0.00834403080872914,0.007702182284980745,0.01668806161745828,0.007060333761232349,0.008985879332477536,0.07060333761232349,0.012836970474967908,0.013478818998716302,0.005134788189987163,0.003209242618741977,0.03915275994865212,0.03915275994865212,0.013478818998716302,0.05840821566110398,0.006418485237483954,0.0,0.6495507060333762,0.0025673940949935813,0.012195121951219513,0.2952503209242619,0.008985879332477536,0.27214377406931967,0.0,0.0699614890885751,0.33889602053915274,0.0025673940949935813,0.0012836970474967907,0.051347881899871634,0.2625160462130937,0.0025673940949935813,0.0,0.0699614890885751,0.010269576379974325,0.0,0.12259306803594351,0.0,0.007060333761232349,0.0025673940949935813,0.008985879332477536,0.005776636713735558,0.023106546854942234,0.28241335044929394,0.021181001283697046,0.0840821566110398,0.0012836970474967907,0.007060333761232349,0.0025673940949935813,0.0019255455712451862,0.028883183568677792,0.038510911424903725,0.3087291399229782,0.45892169448010267,0.19383825417201542,0.15982028241335045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,603
